#Distances    VirialMass
49.5840105322  342660000.0
52.1717298253  342660000.0
47.1896727052  342660000.0
47.6575849134  342660000.0
52.8022683747  623878000.0
48.4134472789  342660000.0
55.2510034817  342660000.0
44.89818067  342660000.0
56.6922157882  342660000.0
50.1462615695  342660000.0
52.7007027199  342660000.0
51.165420805  342660000.0
44.4383883941  342660000.0
56.8349541699  342660000.0
45.4698015172  342660000.0
53.6260767185  342660000.0
53.5672908808  342660000.0
46.8338277612  1103600000.0
45.1873726911  392287000.0
47.7103468176  342660000.0
54.3498978721  342660000.0
47.46788346  342660000.0
54.3814917915  342660000.0
46.1177355857  342660000.0
47.0736178448  342660000.0
52.2091371122  342660000.0
44.7419927757  342660000.0
49.5915270086  342660000.0
54.7961071258  359202000.0
48.1028297983  342660000.0
50.877050783  342660000.0
47.6014638882  342660000.0
65.6867886194  175442000000.0
55.6032744576  175442000000.0
72.6765001839  175442000000.0
46.4271742536  342660000.0
48.7042255988  342660000.0
48.5068669823  1682580000.0
47.1204220272  342660000.0
47.2344424732  342660000.0
54.3222650318  342660000.0
57.3767687676  342660000.0
53.6769113584  342660000.0
55.2352267004  342660000.0
50.3034101334  342660000.0
54.1671117639  342660000.0
52.015239359  342660000.0
58.8331103352  175442000000.0
67.2840208652  175442000000.0
46.5269579958  342660000.0
56.0568726963  342660000.0
47.926502902  342660000.0
46.9270729371  342660000.0
53.7766056734  342660000.0
52.3311428082  342660000.0
59.4173471715  175442000000.0
47.2266081979  342660000.0
46.2549545212  342660000.0
52.1238584911  342660000.0
47.0971534621  342660000.0
45.3818694699  342660000.0
90.9082056615  175442000000.0
65.9045019946  175442000000.0
48.2071262681  342660000.0
50.5240180093  342660000.0
56.0203854683  342660000.0
57.8727035802  342660000.0
44.7367976032  489177000.0
44.7805244876  340297000.0
55.9093672238  340297000.0
46.4732292783  340297000.0
49.1877992787  33160000000.0
50.2822640792  340297000.0
46.2653792365  340297000.0
57.4277440968  340297000.0
52.7287051695  340297000.0
88.6462575686  174232000000.0
46.1092694229  340297000.0
47.666216494  340297000.0
45.2165304547  2606580000.0
45.5785879677  340297000.0
56.4674833154  340297000.0
46.8157256484  340297000.0
50.3171418287  340297000.0
50.6510464302  2126860000.0
44.1422490913  174232000000.0
53.4760429026  340297000.0
46.5795151263  340297000.0
46.9446305118  340297000.0
52.0620680406  340297000.0
48.5998054365  340297000.0
47.0127329094  340297000.0
50.022990462  340297000.0
53.9550482678  340297000.0
91.6505641958  174232000000.0
49.9224060899  340297000.0
52.6179890772  340297000.0
48.293485477  340297000.0
45.9091704273  340297000.0
44.8405056981  340297000.0
55.228034414  340297000.0
52.7355620739  340297000.0
53.4110396185  340297000.0
52.8643058612  505719000.0
58.6302414572  538803000.0
52.8084358848  340297000.0
44.3270197554  340297000.0
48.5169325071  174232000000.0
46.6728698605  340297000.0
48.4084047729  340297000.0
46.2866258824  340297000.0
46.4090486023  340297000.0
45.1858920352  538803000.0
52.0522494393  340297000.0
82.0939812616  174232000000.0
44.8423104932  340297000.0
54.5963174232  340297000.0
48.2643503091  340297000.0
46.2325084284  340297000.0
51.1669047783  340297000.0
52.9564197923  340297000.0
55.715792293  340297000.0
55.1649469617  340297000.0
47.4373947511  340297000.0
68.5081223232  174232000000.0
51.6001127833  340297000.0
63.6708295518  174232000000.0
45.608421961  340297000.0
58.2330557917  389924000.0
48.7268324721  340297000.0
44.759375564  340297000.0
50.7284882209  340297000.0
47.7613092758  340297000.0
51.890918512  340297000.0
50.0842885536  340297000.0
54.7618218411  340297000.0
46.0935548224  340297000.0
46.6737042818  340297000.0
46.8972627297  340297000.0
54.4800388421  340297000.0
45.7306030032  340297000.0
55.45994648  340297000.0
48.6845056857  340297000.0
49.284533664  340297000.0
53.996347645  340297000.0
62.952358577  174232000000.0
48.0474294431  340297000.0
44.2622464787  3582570000.0
44.3706172715  340297000.0
48.1161866214  337934000.0
52.146672323  337934000.0
50.2116378456  337934000.0
50.9813682436  337934000.0
49.9645443653  337934000.0
50.3949195485  337934000.0
57.4472868763  337934000.0
55.0100024674  337934000.0
49.2526780225  337934000.0
53.191107995  337934000.0
47.048588348  337934000.0
46.9466885397  337934000.0
53.2171346461  337934000.0
46.1671256559  337934000.0
46.738461728  337934000.0
52.9721061641  1032710000.0
46.0485211092  337934000.0
47.1168798252  337934000.0
54.2318714501  337934000.0
45.0353655577  337934000.0
70.6203041238  173022000000.0
52.7301194444  337934000.0
57.2351058707  337934000.0
49.8150098463  337934000.0
52.7892603614  337934000.0
45.1499187033  337934000.0
51.2845034484  337934000.0
48.2430124036  337934000.0
54.8890811595  337934000.0
47.8312079772  337934000.0
35.5898662209  173022000000.0
51.6213961261  337934000.0
53.757384332  337934000.0
56.8471281698  337934000.0
46.9638410932  437187000.0
50.5448463405  337934000.0
58.5791837124  337934000.0
45.6780322442  337934000.0
47.337147706  354476000.0
44.280945292  337934000.0
54.4664590057  337934000.0
55.1530164818  337934000.0
45.2871189707  337934000.0
52.5758659946  337934000.0
56.0584609185  337934000.0
47.3076565457  337934000.0
49.00047001  337934000.0
44.8954179219  337934000.0
50.8218980956  337934000.0
47.4654100182  337934000.0
52.1182087208  173022000000.0
46.3817254527  337934000.0
47.465575651  569525000.0
58.6083435159  437187000.0
42.3667974784  173022000000.0
77.7226433123  173022000000.0
44.5117118409  337934000.0
48.2561829329  602609000.0
46.9826843261  337934000.0
52.0449846726  337934000.0
56.6410862087  337934000.0
69.6145511001  173022000000.0
53.7118106011  337934000.0
48.7296344694  337934000.0
51.7588570003  337934000.0
64.0711095163  173022000000.0
54.5741864781  337934000.0
55.8015262074  337934000.0
70.4960241529  173022000000.0
98.0543708278  173022000000.0
49.7512902881  337934000.0
57.2156249496  337934000.0
45.5220185402  337934000.0
57.078611238  337934000.0
51.6767217203  337934000.0
50.3804842359  337934000.0
83.5548951141  173022000000.0
47.500317306  337934000.0
47.8119556437  337934000.0
47.0513359166  335571000.0
53.2630833421  335571000.0
45.6246437946  335571000.0
49.1741637908  335571000.0
53.1089033141  335571000.0
54.2365280869  335571000.0
54.9152429348  335571000.0
56.11315349  335571000.0
53.0464737062  335571000.0
49.6614630494  335571000.0
48.9308727198  335571000.0
53.7173314886  335571000.0
50.1821380251  335571000.0
53.6766862863  335571000.0
56.0603648406  335571000.0
52.5495868686  335571000.0
47.1894593541  335571000.0
45.6939729356  335571000.0
50.9494661433  980717000.0
51.376569018  335571000.0
45.3990599122  335571000.0
54.8339623546  335571000.0
53.5377478361  335571000.0
54.298492383  335571000.0
53.0972023693  335571000.0
54.2018349998  335571000.0
52.2011334583  335571000.0
56.2389764831  335571000.0
44.5925071607  335571000.0
47.3626917131  9698460000.0
46.9390403788  335571000.0
47.6163904217  335571000.0
46.9859432329  335571000.0
49.046241467  335571000.0
54.1903450134  335571000.0
46.230072321  335571000.0
51.9208374813  500993000.0
43.6059981604  815295000.0
47.6002227061  335571000.0
47.8320046694  335571000.0
48.8981674767  335571000.0
47.3115957824  335571000.0
46.0636996898  335571000.0
54.2648485961  335571000.0
46.4424026754  335571000.0
44.390924482  171812000000.0
63.3796448819  171812000000.0
55.0360567713  171812000000.0
61.8870144159  171812000000.0
50.9998213436  335571000.0
46.8553434754  335571000.0
44.0064508617  171812000000.0
45.0696405233  335571000.0
47.2950231604  335571000.0
44.7418436162  418282000.0
46.9265154824  335571000.0
55.8158587505  335571000.0
47.1597860476  335571000.0
61.9185723808  171812000000.0
45.5405952388  6125340000.0
48.0186454182  335571000.0
52.7272222041  171812000000.0
46.2874445504  335571000.0
47.0111618899  335571000.0
42.2343410627  171812000000.0
48.947457111  335571000.0
45.6766067241  335571000.0
49.6162463041  749126000.0
64.2776201607  171812000000.0
67.9079438016  171812000000.0
74.231077837  171812000000.0
54.4242546862  335571000.0
54.5933780324  335571000.0
48.5623762548  335571000.0
46.6555708568  335571000.0
49.871594251  335571000.0
43.5029173239  6605070000.0
47.0899503658  335571000.0
55.3148950902  335571000.0
53.3019442236  335571000.0
54.274796877  335571000.0
48.99411638  335571000.0
48.017704134  171812000000.0
50.1019684426  335571000.0
45.577224067  333207000.0
49.949395729  333207000.0
47.8602565131  333207000.0
55.7797851427  333207000.0
47.1783289625  333207000.0
51.6743017756  333207000.0
47.3855469476  333207000.0
44.2940655101  349750000.0
52.5849070464  333207000.0
50.7882832915  333207000.0
50.1091344367  333207000.0
56.6104981356  945269000.0
47.7206326275  333207000.0
45.7207546735  333207000.0
47.0869225631  333207000.0
47.9510208918  432461000.0
49.4859416362  333207000.0
44.4202465467  333207000.0
45.5802818641  333207000.0
44.8894203063  796389000.0
46.2178189918  548256000.0
56.3496733363  333207000.0
48.2561760558  333207000.0
49.3855935647  333207000.0
46.892223566  333207000.0
51.3599261862  333207000.0
44.949730112  333207000.0
54.6641109434  333207000.0
49.3865391817  333207000.0
54.1567199618  333207000.0
50.3522322314  333207000.0
54.1776702887  333207000.0
55.7012787656  333207000.0
53.4118191203  349750000.0
87.6788641234  170602000000.0
47.4431233331  333207000.0
49.7076610508  333207000.0
44.8960608695  333207000.0
45.0916709068  333207000.0
48.3971862091  333207000.0
51.4132110248  333207000.0
49.6881855177  333207000.0
51.2554020169  333207000.0
47.0190196125  333207000.0
58.5912941391  333207000.0
53.6743268325  333207000.0
52.0354044295  333207000.0
86.8376613565  170602000000.0
45.7920659544  333207000.0
47.3565555499  333207000.0
55.4029200885  333207000.0
53.6326862355  333207000.0
51.0435792017  333207000.0
43.1634464621  170602000000.0
49.6344959907  333207000.0
49.7318003394  333207000.0
44.7978453075  333207000.0
44.3653232614  1739300000.0
58.6198950995  170602000000.0
51.6122998323  333207000.0
53.5963072087  333207000.0
49.3791303669  333207000.0
50.5373563903  333207000.0
59.0588490732  366292000.0
51.5926740391  333207000.0
46.0890208531  333207000.0
83.593207405  170602000000.0
53.0608580907  170602000000.0
49.3027006311  333207000.0
47.1231331044  333207000.0
55.4005994195  333207000.0
52.8741826742  333207000.0
54.3572741281  333207000.0
55.9999548956  333207000.0
60.9021263734  170602000000.0
45.4134670795  333207000.0
48.4499583677  333207000.0
53.3065933258  170602000000.0
42.9527916503  17090500000.0
49.2349326198  333207000.0
49.1234680999  333207000.0
40.5392614702  170602000000.0
49.4291242719  170602000000.0
52.8048934998  333207000.0
44.3218846704  961811000.0
50.8268844051  333207000.0
46.8344462187  333207000.0
47.3834205217  333207000.0
46.2572588728  333207000.0
49.7722191745  109197000000.0
51.9820323487  333207000.0
56.464667048  333207000.0
47.7978806077  333207000.0
51.8859410022  170602000000.0
68.1795864161  169392000000.0
46.6777330609  330844000.0
52.3262067026  330844000.0
46.658979907  330844000.0
44.4858604478  347386000.0
45.0163429303  330844000.0
53.7067061471  330844000.0
47.195448297  330844000.0
49.2546800052  330844000.0
49.7167377232  330844000.0
53.2245022421  330844000.0
54.0650404996  330844000.0
52.4513374623  347386000.0
47.6559076366  330844000.0
50.638785027  330844000.0
46.7512907428  330844000.0
49.5396047295  330844000.0
47.4075746811  330844000.0
58.2387237934  347386000.0
52.7945040377  330844000.0
52.6830093162  545893000.0
67.7731760616  169392000000.0
47.028559235  330844000.0
35.8094256179  169392000000.0
52.4285369416  330844000.0
55.7947955174  330844000.0
55.6235070382  330844000.0
45.9568975661  169392000000.0
37.3170087307  169392000000.0
44.2703816668  330844000.0
55.2405507333  330844000.0
49.9924837096  330844000.0
68.7016370593  169392000000.0
48.6219260735  330844000.0
45.8674601529  1240670000.0
50.2340971825  2481330000.0
55.2737845078  330844000.0
57.5053192318  169392000000.0
54.6375140528  330844000.0
57.1535087991  330844000.0
55.7150159699  330844000.0
47.0634630571  330844000.0
51.9967819494  330844000.0
45.5015157571  330844000.0
47.9849563441  330844000.0
49.4226141075  330844000.0
55.1324077183  1207580000.0
54.000097869  330844000.0
50.8560237712  330844000.0
47.2917440216  330844000.0
44.7060421994  330844000.0
47.7946134857  330844000.0
53.1071253457  330844000.0
54.3278333878  330844000.0
45.4706933242  330844000.0
45.5206105503  330844000.0
55.0745172979  330844000.0
53.6108963466  330844000.0
44.7778347184  330844000.0
48.1717398586  330844000.0
48.0050740095  330844000.0
49.8448584785  330844000.0
53.7262003794  330844000.0
45.2159625615  330844000.0
54.1003862269  1455710000.0
55.663525816  330844000.0
45.9225747178  330844000.0
48.1970918649  330844000.0
48.1507492751  2001610000.0
53.0707440982  330844000.0
49.1592819002  330844000.0
49.3366780475  330844000.0
46.5720715606  330844000.0
53.397829645  380471000.0
50.0446064232  330844000.0
53.1653738998  330844000.0
46.686137216  330844000.0
46.5868561601  330844000.0
57.7262540015  562435000.0
50.8616719866  330844000.0
50.5525884386  330844000.0
45.3234586266  328481000.0
47.2503044016  328481000.0
58.36762376  328481000.0
50.0263697297  444276000.0
45.7590613215  328481000.0
56.8915719195  328481000.0
47.2727661046  328481000.0
48.9338164308  168182000000.0
45.9833686452  328481000.0
59.8601395502  168182000000.0
54.612111926  328481000.0
47.9286624831  328481000.0
51.2384246593  328481000.0
46.4820862194  328481000.0
45.1996255746  328481000.0
66.3370782835  168182000000.0
47.130633976  1188680000.0
44.6819368032  361565000.0
48.9989250289  328481000.0
48.9547942348  328481000.0
51.31658654  328481000.0
79.6469232156  168182000000.0
47.1247595385  328481000.0
63.6847218466  168182000000.0
53.7313335843  328481000.0
55.4675550855  328481000.0
55.8089740588  68929000000.0
46.9716158486  328481000.0
50.4245873014  477361000.0
53.884032  328481000.0
48.894988782  361565000.0
54.9694016893  328481000.0
56.7768603825  328481000.0
55.0047226411  328481000.0
52.8512811517  328481000.0
52.9434234112  328481000.0
47.6980787723  328481000.0
51.9554173178  328481000.0
50.3775978501  328481000.0
56.9827901447  168182000000.0
80.3289840655  168182000000.0
52.3998968561  328481000.0
55.7176424078  328481000.0
54.207685802  328481000.0
51.5264866781  328481000.0
57.6241177444  328481000.0
55.3939584247  328481000.0
55.4671052487  328481000.0
49.9242760318  328481000.0
49.7718052059  328481000.0
54.1789408225  328481000.0
44.7058310153  328481000.0
52.6825707213  328481000.0
57.5615950737  328481000.0
54.4406881035  328481000.0
45.1302218865  328481000.0
54.857344989  328481000.0
52.4161830222  328481000.0
44.2298105769  328481000.0
55.8288107099  328481000.0
49.1743063349  328481000.0
53.7804419686  328481000.0
47.0813236727  328481000.0
52.6355369086  328481000.0
49.9192316143  328481000.0
52.0925352105  328481000.0
50.5179061139  345023000.0
46.5081757744  328481000.0
48.2268763011  328481000.0
48.3911361576  328481000.0
50.2686869522  328481000.0
53.0776494362  526988000.0
55.7812285333  328481000.0
55.2292306568  328481000.0
47.7072301416  1122510000.0
46.6269021843  328481000.0
50.2125288613  328481000.0
45.2656638268  328481000.0
51.3426424526  2578220000.0
47.1466140308  168182000000.0
52.6023916246  328481000.0
45.2658256373  328481000.0
54.4172627338  328481000.0
52.7524001757  328481000.0
52.62644771  394650000.0
53.245430385  328481000.0
57.2003625142  328481000.0
50.90371086  326118000.0
47.4122195117  326118000.0
46.2611802206  326118000.0
55.2006250659  326118000.0
48.8303613587  166972000000.0
53.319692763  326118000.0
46.8747356969  326118000.0
45.3010088919  326118000.0
46.9840898572  326118000.0
44.9119107134  326118000.0
46.6295220243  326118000.0
50.9465044405  326118000.0
45.6644005286  326118000.0
49.5119474429  326118000.0
45.4599561937  326118000.0
55.425433926  326118000.0
45.7770282638  326118000.0
55.4071065522  326118000.0
51.4273588281  326118000.0
45.2056999125  326118000.0
50.4583225858  326118000.0
46.9393893286  392287000.0
50.4188476313  326118000.0
53.6562556356  326118000.0
52.6494558092  326118000.0
51.1038157254  326118000.0
46.9973304548  326118000.0
58.4265588819  342660000.0
46.8053730153  326118000.0
51.0249995772  326118000.0
55.096276553  326118000.0
47.7519397444  326118000.0
57.2048112796  326118000.0
52.6016398087  557709000.0
54.5990538005  326118000.0
52.6002681788  326118000.0
45.9613361043  326118000.0
46.6552907189  326118000.0
54.0194281713  326118000.0
55.9709218556  326118000.0
48.6327853114  326118000.0
44.5307123877  326118000.0
47.3543801583  326118000.0
56.5713559256  326118000.0
57.2957066711  326118000.0
51.4403559413  326118000.0
46.9276217499  326118000.0
57.6159544825  541167000.0
51.8852508374  326118000.0
55.1528501086  326118000.0
53.9762697457  326118000.0
53.7940800277  326118000.0
54.746299805  326118000.0
54.9151725173  326118000.0
57.1341793646  166972000000.0
44.7776404312  326118000.0
48.9974319311  326118000.0
51.7637568889  326118000.0
48.2044208799  166972000000.0
54.7720894074  326118000.0
47.4024136305  326118000.0
47.5167940375  326118000.0
49.4610091906  326118000.0
44.9670297582  326118000.0
58.0867940692  166972000000.0
46.511670636  326118000.0
62.6757647587  166972000000.0
57.4151328357  166972000000.0
50.9071947602  166972000000.0
55.8518194777  166972000000.0
52.9972135378  1533700000.0
35.1264471451  166972000000.0
45.5074274168  166972000000.0
47.8987141329  326118000.0
53.3164600785  326118000.0
47.1982125434  326118000.0
52.9307300993  326118000.0
77.5720469835  166972000000.0
70.176924877  166972000000.0
57.124681868  326118000.0
49.9507646575  326118000.0
54.4037869564  326118000.0
51.6853752324  326118000.0
62.1447444919  166972000000.0
65.6636893527  166972000000.0
58.9610046193  166972000000.0
54.5847267335  326118000.0
57.5238534709  524624000.0
47.6122176984  326118000.0
46.3925046104  326118000.0
48.8515403994  323755000.0
47.9755352883  323755000.0
47.325141466  323755000.0
51.2525899415  323755000.0
50.2524745329  323755000.0
53.1242866949  323755000.0
54.8985423437  323755000.0
50.196942698  323755000.0
47.1458250107  323755000.0
47.671249892  323755000.0
46.2046049289  323755000.0
46.487425402  1150870000.0
59.6210625036  3003590000.0
48.7423611761  323755000.0
50.3614089401  323755000.0
53.6037442616  323755000.0
56.4756773276  323755000.0
51.3918760768  323755000.0
51.8993129912  323755000.0
46.3671156586  323755000.0
53.7576127239  323755000.0
49.5251716456  165762000000.0
54.7017580891  323755000.0
62.8697136364  165762000000.0
53.1681108903  323755000.0
49.1159367008  323755000.0
46.9982275201  323755000.0
45.5212882283  323755000.0
49.3781452146  323755000.0
76.8273341154  165762000000.0
54.2265553136  323755000.0
54.3831962718  323755000.0
48.9231783089  165762000000.0
55.4646363825  323755000.0
45.4650345032  323755000.0
62.0390597439  165762000000.0
57.3195741484  323755000.0
47.4688874973  323755000.0
57.125107502  323755000.0
52.8761388895  323755000.0
54.5294786702  323755000.0
46.2128313359  323755000.0
46.3642926533  165762000000.0
50.9360413142  323755000.0
91.4467613368  165762000000.0
54.0281230742  323755000.0
56.7364497309  165762000000.0
49.5338624589  323755000.0
49.1556701164  323755000.0
59.693727014  165762000000.0
68.1543246555  165762000000.0
52.6017436577  323755000.0
55.114164031  356839000.0
48.491092535  323755000.0
48.9853468705  165762000000.0
46.7168600646  323755000.0
54.347407665  340297000.0
50.1076509911  323755000.0
53.938419624  165762000000.0
87.3325328267  165762000000.0
45.8678307471  323755000.0
50.565165  323755000.0
50.1009786525  323755000.0
47.1385189703  323755000.0
54.2269551385  323755000.0
56.2063127436  323755000.0
54.4404529328  323755000.0
46.8419952197  323755000.0
51.558616058  323755000.0
46.3957045027  323755000.0
49.1960564345  323755000.0
50.4044452293  323755000.0
51.7749499005  323755000.0
53.6231254423  323755000.0
49.8640376086  571888000.0
42.9539825093  2854710000.0
46.048053124  323755000.0
47.5626289019  323755000.0
56.9291843727  323755000.0
77.8106150895  165762000000.0
49.7343913365  323755000.0
58.1371842539  165762000000.0
50.2488964801  323755000.0
47.7574787823  323755000.0
47.6280318028  737310000.0
51.4161014655  323755000.0
44.7236249261  323755000.0
56.6122061928  2242650000.0
51.0440372134  323755000.0
51.001898754  323755000.0
47.8525119765  323755000.0
45.0675001268  323755000.0
53.7401391974  165762000000.0
51.0037696998  323755000.0
54.9464397031  323755000.0
46.9631585777  323755000.0
54.5114316425  323755000.0
46.9522895826  323755000.0
46.6512164087  323755000.0
47.9005971524  323755000.0
44.5413378295  323755000.0
45.8379451853  1647130000.0
49.7588002282  323755000.0
49.3590945915  323755000.0
47.9636892716  323755000.0
55.6312090103  323755000.0
49.8528643046  5747240000.0
52.4282355316  321391000.0
51.4446901963  337934000.0
48.8069248439  321391000.0
44.6183656153  354476000.0
49.9073703653  321391000.0
52.0501010941  371018000.0
53.0104357181  321391000.0
57.0937912723  321391000.0
53.9350051583  404103000.0
50.1119211357  321391000.0
46.1036861697  321391000.0
46.570478505  321391000.0
54.3118581326  321391000.0
53.0986735262  321391000.0
46.7040937814  321391000.0
49.6999380576  3232820000.0
54.8113100016  164552000000.0
46.7912493581  321391000.0
48.9009889197  164552000000.0
54.7190509798  321391000.0
50.5898136594  437187000.0
47.0226153035  321391000.0
52.4958579035  321391000.0
46.8203239174  321391000.0
49.8698179951  321391000.0
55.8764353288  321391000.0
61.5324312442  164552000000.0
54.7154819336  321391000.0
46.8737758895  321391000.0
47.0021572627  321391000.0
30.6839613786  164552000000.0
52.8160196769  949995000.0
50.0326134045  321391000.0
52.7259794927  536440000.0
47.5539892495  164552000000.0
57.8056357813  321391000.0
45.1164170202  321391000.0
83.9532890798  164552000000.0
54.4516378378  164552000000.0
70.9590590539  164552000000.0
47.508540683  387560000.0
46.3047832732  321391000.0
47.9421186402  321391000.0
51.7986059078  321391000.0
53.1942414217  371018000.0
54.9136960147  321391000.0
54.834686778  321391000.0
47.5069993755  321391000.0
58.1763788943  337934000.0
53.7716629571  321391000.0
44.281690688  635693000.0
50.6555563088  321391000.0
49.6683169177  321391000.0
51.6121725265  321391000.0
50.859756176  321391000.0
54.4190646468  321391000.0
55.0777655636  321391000.0
45.5634756591  321391000.0
44.9763726099  867284000.0
54.6799000578  321391000.0
49.2666396544  321391000.0
55.9000588016  321391000.0
53.8760453867  321391000.0
46.9920318889  321391000.0
46.8724074584  321391000.0
45.9702326735  8377450000.0
46.4598644829  321391000.0
48.0796794381  321391000.0
46.6556672568  321391000.0
49.0216415815  164552000000.0
48.1305122428  321391000.0
51.5363813504  321391000.0
53.3957619842  321391000.0
49.6001774288  321391000.0
54.048971303  321391000.0
44.9213375507  321391000.0
48.7421823946  321391000.0
48.8950119848  321391000.0
53.0253374529  321391000.0
47.7395576098  321391000.0
54.283937544  321391000.0
44.9894174764  321391000.0
78.7891925477  164552000000.0
51.3103725965  321391000.0
57.0949144429  321391000.0
47.8644629535  321391000.0
50.4461456789  321391000.0
46.9836896124  321391000.0
56.7474760941  321391000.0
50.908954207  321391000.0
48.265090451  321391000.0
55.5258489623  321391000.0
50.1978738163  321391000.0
46.9934727578  321391000.0
46.5222861621  321391000.0
50.9635368685  164552000000.0
52.6890373164  321391000.0
51.6228351023  371018000.0
47.6023404412  321391000.0
47.7885054395  321391000.0
51.3366365591  321391000.0
44.7458132101  164552000000.0
46.0989241106  321391000.0
56.7110898069  164552000000.0
48.0056328651  701862000.0
53.5101389623  321391000.0
56.3202260802  321391000.0
53.9821655143  321391000.0
45.0814925112  321391000.0
46.6250267155  319028000.0
47.3396267201  319028000.0
50.9987700823  319028000.0
46.6250206838  319028000.0
45.515014075  319028000.0
46.9798920602  319028000.0
45.1681002099  319028000.0
57.8473845037  319028000.0
51.5097702552  319028000.0
51.2671444656  319028000.0
17.7301046241  163343000000.0
53.0592640726  319028000.0
54.578942429  163343000000.0
48.9492048752  319028000.0
45.6401848375  319028000.0
81.6833631555  163343000000.0
54.9267012473  160166000000.0
46.6686130243  319028000.0
50.8350627172  163343000000.0
49.2988267838  319028000.0
48.6636186033  319028000.0
55.7884255405  319028000.0
47.7256054531  319028000.0
51.2851108914  319028000.0
55.8130036254  319028000.0
53.6310033837  319028000.0
85.3603134395  163343000000.0
53.4973055993  319028000.0
48.7814124709  319028000.0
47.1253884264  319028000.0
51.3484135859  319028000.0
49.9140443943  319028000.0
51.4384548172  319028000.0
47.8750090187  864921000.0
46.1064179694  319028000.0
51.6807416326  319028000.0
54.118100695  319028000.0
57.8077290944  319028000.0
51.2108191423  319028000.0
78.5677084437  163343000000.0
45.4757305471  319028000.0
54.1301890519  319028000.0
47.162061436  319028000.0
47.4334461067  319028000.0
46.4252913208  319028000.0
54.2559299365  319028000.0
54.3215231699  319028000.0
48.1933741664  418282000.0
53.4648191711  319028000.0
52.4006376926  319028000.0
46.9406104071  319028000.0
50.8990990507  319028000.0
48.09731132  319028000.0
58.7462971094  163343000000.0
56.4221088197  319028000.0
44.8401719378  319028000.0
61.9992643497  163343000000.0
62.3776977207  163343000000.0
46.1713210374  319028000.0
54.1668765632  848379000.0
52.7783920466  319028000.0
49.3423717491  319028000.0
51.5376607857  319028000.0
49.8537609419  319028000.0
54.4165514358  319028000.0
54.7569843882  319028000.0
48.5854613632  319028000.0
52.9588210247  1443900000.0
48.1757066068  319028000.0
49.8622176285  782210000.0
51.5951481701  319028000.0
52.6805976266  319028000.0
49.1893669801  319028000.0
45.8813628966  319028000.0
55.5295878069  319028000.0
55.2881054019  319028000.0
48.75874015  319028000.0
46.0679031039  319028000.0
46.7471877783  319028000.0
51.6369421179  319028000.0
57.3458920421  782210000.0
46.6814624379  319028000.0
50.1166327822  319028000.0
50.6377488087  319028000.0
48.8103688327  319028000.0
46.7461760508  319028000.0
52.8800953581  319028000.0
48.1223580815  319028000.0
53.2646773827  319028000.0
51.7103033463  319028000.0
54.8080325417  319028000.0
51.5617889283  319028000.0
58.3934820854  319028000.0
58.2654513534  319028000.0
30.3293968938  162133000000.0
51.4970394868  333207000.0
58.3637227238  316665000.0
49.8745282327  162133000000.0
48.0615037612  15105400000.0
53.5137144551  316665000.0
49.3246394822  316665000.0
48.1225864467  162133000000.0
45.5243849958  316665000.0
50.1164201471  316665000.0
46.7204092339  1640040000.0
48.1193712912  316665000.0
53.661382209  316665000.0
45.2988714017  316665000.0
50.297609156  316665000.0
53.0687641541  162133000000.0
53.9485010078  316665000.0
58.8632936357  2582950000.0
50.1051490909  316665000.0
56.738933837  2483690000.0
45.3328756831  316665000.0
48.0819079245  316665000.0
52.8937434535  316665000.0
50.1152744981  316665000.0
51.5683438884  316665000.0
46.7754900807  399376000.0
47.1646363107  316665000.0
50.3586511526  1309200000.0
46.2996642301  316665000.0
53.1145139395  316665000.0
44.023704408  162133000000.0
49.3843246369  316665000.0
49.5690092154  316665000.0
62.78465786  162133000000.0
47.6058811821  316665000.0
49.1927560907  162133000000.0
54.0687462034  162133000000.0
52.2599405452  162133000000.0
57.4917615319  316665000.0
54.4335124562  316665000.0
59.2296032078  2003970000.0
46.6465609445  316665000.0
47.2707061509  316665000.0
52.0776225791  316665000.0
19.6403546146  162133000000.0
54.2974905723  316665000.0
55.5242062341  316665000.0
51.2143292541  316665000.0
48.7493477734  316665000.0
47.5982407632  316665000.0
52.9673448022  316665000.0
51.6884235265  316665000.0
57.4487695713  316665000.0
56.0289104548  316665000.0
54.6018617922  316665000.0
51.5372710874  316665000.0
49.0034103091  316665000.0
45.9212550864  316665000.0
47.5372817211  316665000.0
47.8340696662  316665000.0
47.6530579366  316665000.0
47.3373142239  316665000.0
47.1124889431  316665000.0
46.3044973266  316665000.0
55.6249105509  564798000.0
56.1915839047  316665000.0
53.9177160267  316665000.0
54.208849283  316665000.0
50.0595001185  316665000.0
48.3375522641  316665000.0
50.5880194014  316665000.0
51.229011248  162133000000.0
54.4621739029  316665000.0
45.5882037031  316665000.0
57.8820072871  366292000.0
75.0085305295  162133000000.0
51.9923285317  316665000.0
55.5462685593  316665000.0
52.8128191639  316665000.0
55.3391660026  316665000.0
54.3398782337  316665000.0
45.8877269683  316665000.0
55.8869500939  316665000.0
7.08484078765  162133000000.0
51.70858452  316665000.0
50.8911876555  316665000.0
48.6369132015  160923000000.0
55.2501920827  314302000.0
48.0991053506  314302000.0
52.7341659533  314302000.0
53.1474999546  314302000.0
52.5684206159  314302000.0
45.9117467148  314302000.0
53.3909014277  314302000.0
46.2987268116  314302000.0
51.2094837639  314302000.0
46.102367748  314302000.0
