#X(10*Mpc)   Y(10*Mpc)  Z(10*Mpc)  Potencial
17.03285233  35.22352046  38.5222389  4.9192544345e+22
21.28736834  31.76170785  32.11439514  3.00514580073e+22
17.64516572  34.90075831  27.76683429  3.14879371808e+22
16.30242122  32.88551484  36.1849504  2.63785385369e+22
16.8712984  32.25400245  32.5668781  2.78499764345e+22
20.01375375  32.26518292  28.87250166  6.16632501117e+22
22.74094705  36.89811086  30.86778132  2.85563118113e+22
20.01904763  32.16167756  31.56849006  3.02476502506e+22
15.86050441  35.51014247  26.89594188  4.1466451235e+23
17.10508882  33.79938889  28.45066218  4.38861364321e+22
18.39801186  26.94040407  33.56232093  2.55151111838e+22
23.11904762  34.18575771  30.99083838  2.99435909054e+22
22.01070895  36.11860946  33.95184546  2.7882125936e+22
20.94065423  34.80143159  28.4505927  3.13755646416e+22
20.17670015  30.83965756  38.16840557  3.39889355249e+22
17.56342389  31.61407951  29.61665087  3.02774209596e+22
23.15960558  34.37079383  29.32856944  3.01696736772e+22
20.00238765  27.26884687  37.26070037  4.26911853947e+22
19.35902411  34.06612708  27.41186196  3.164491535e+22
25.53422659  34.23642399  37.21496921  2.52035721427e+22
21.17398241  31.15435684  35.11131415  2.87507965644e+22
18.67341539  27.75852184  30.09713559  2.7078591214e+22
19.77945781  32.66087089  28.49408023  3.48969005573e+22
19.17341337  34.4426292  27.60693715  3.14950338532e+22
19.47729244  36.125914  38.00523262  2.66655428116e+22
33.76781987  39.17991911  17.33079303  1.85977864989e+25
22.12843948  32.57864314  33.21338614  3.11051225066e+22
24.76289444  38.35428327  32.4207339  2.68128921213e+22
21.30916348  28.9409819  34.21148456  2.71619831045e+22
21.77209977  33.8257685  37.58482182  3.20133199883e+22
21.40906318  32.21652227  33.40792841  3.11522741883e+22
18.86569354  30.8995791  28.06693781  3.24015282784e+22
22.34689073  34.52726746  37.78605441  3.01666147793e+22
19.98586427  32.35255025  28.88124366  5.92452907041e+22
25.77627684  34.3167483  36.11789541  2.54660425912e+22
15.48206873  31.17413851  31.44636624  2.7274347069e+22
19.50042426  32.2047473  28.1907125  3.427661203e+22
22.62538846  29.0182843  30.28740781  2.83760851062e+22
27.51775054  37.01830067  33.12118612  2.54544505964e+22
20.11379666  44.39681042  29.08428671  1.53292052124e+25
21.54048582  30.62424968  33.9592883  2.8364989105e+22
17.63255225  32.4740092  28.22080767  3.27641113719e+22
28.58884016  39.75009301  14.03289693  1.57673753316e+25
24.7765996  11.17794268  9.59251592  8.37885787517e+24
20.67570902  32.33886188  35.20738602  2.94772251178e+22
23.83400076  36.74064266  36.09800714  2.61544739212e+22
10.11726645  44.88973783  21.06098667  2.24476965433e+25
53.01383318  12.36938624  5.515378  7.96649837649e+24
15.03038398  31.67008443  37.6654356  6.23296125039e+23
25.57786262  30.55439351  29.033419  2.67858286423e+22
22.18153994  28.89094193  29.65290976  2.81867396602e+22
18.16411888  36.90477718  28.64791981  3.00021101222e+22
23.28255226  36.35808146  39.71024134  3.24056886634e+22
24.28572103  35.3281408  41.59455218  3.79264327389e+23
18.64979066  33.01512789  27.86927963  3.3652314961e+22
19.19891319  26.91237183  32.16849411  2.68379841096e+22
25.65992728  34.01548249  38.69095677  2.43542819572e+22
22.5139989  33.80866337  37.58918852  2.84500919786e+22
20.42922498  31.98805699  32.55773665  3.14733114307e+22
13.74828046  42.35398075  31.46247292  1.46726986244e+25
24.84994311  40.10042098  35.54190991  2.49893236515e+22
19.75057613  38.10766344  33.2445078  2.76605058948e+22
20.51043449  29.64197875  27.34893777  3.30894720051e+22
17.07579785  33.48630183  37.25157166  2.66917455561e+22
22.6123917  34.63701561  38.10541649  2.7383058203e+22
17.81067741  28.98580849  30.77265664  2.72623032866e+22
22.38045163  29.20103362  27.00691321  2.93357265105e+22
26.52458427  33.67511368  30.99261438  2.64809242547e+22
20.24703494  29.18929446  27.5877983  3.11176869108e+22
21.22117301  32.97894015  37.57555117  3.33411168719e+22
21.45133351  34.5186639  28.65997035  3.12018264915e+22
17.05811859  35.02152264  36.5745504  2.66822085337e+22
23.63997987  26.73792161  28.73602104  3.36667385857e+22
20.0152905  30.05388673  26.8094204  5.0462930131e+22
20.02491956  30.19189467  26.84191123  6.699891547e+22
20.72576911  32.50649812  34.98575649  2.93006944833e+22
18.48469422  31.87317052  27.8847398  3.29941748626e+22
63.11936569  41.02161726  55.16345679  6.64750527832e+24
21.7726352  33.65184977  30.2438376  3.52680357941e+22
21.56716789  32.54576241  30.96519605  3.11690048196e+22
28.22080618  30.40682644  18.42212818  1.29859290847e+25
17.43516723  34.07151451  33.13564908  2.81465668427e+22
48.40298407  53.78766889  20.52889998  9.14238547917e+24
20.75722482  29.74734039  38.68976798  2.6622143101e+22
20.19739471  31.21275653  29.83495665  3.11751834526e+22
29.02810255  37.22061683  35.14017016  7.66731542117e+24
20.45490165  30.33915044  26.00341053  3.43712896226e+22
27.97482089  17.13962299  37.25890496  9.78581241907e+24
19.65182136  33.33696949  33.85681152  2.86890900449e+22
9.7152545  35.39006498  34.38922438  1.19191165449e+25
27.51290411  33.7244451  34.66188145  2.48041597715e+22
20.34334703  31.19089258  37.93707979  2.90368385747e+22
20.9278972  29.25565391  30.45187703  3.03296073205e+22
20.15290709  26.0870193  27.29769118  1.80491281426e+23
15.38050776  33.31000121  29.97136243  3.89276360547e+22
22.28923336  33.67603536  30.16078515  3.53936384665e+22
19.34181474  26.73802515  31.96506042  2.72569303933e+22
20.79932619  27.81149443  37.4008071  2.50711867237e+22
25.84483634  30.48264668  28.71724323  2.64708541023e+22
20.78807601  32.15966212  29.43874607  3.22841613999e+22
20.50936511  40.03735326  32.54771837  2.80119006185e+22
44.31436053  9.01930203  31.50681154  8.03385106139e+24
20.91289371  29.55979156  30.10421139  3.14825237407e+22
20.7536697  33.30944989  37.53309459  3.49098350644e+22
20.04313855  28.25626189  31.15130438  2.79674312757e+22
20.32461719  26.38495476  37.5470263  2.38207951503e+22
22.21635787  33.93149567  29.92594528  3.47350334242e+22
17.49841407  34.2084619  31.09414948  2.92540586538e+22
19.87059389  30.68410158  26.15631884  3.56572910841e+22
22.38645344  39.61949371  36.88679939  7.1270547485e+22
16.8004007  33.52126378  28.25347585  4.39821521148e+22
16.86872695  33.39619406  29.0489926  3.33019898569e+22
23.69730616  38.65225281  28.39542801  2.80324636342e+22
43.51731138  55.42159151  21.4868938  9.27501374791e+24
0.63360006  59.47705798  5.41231588  7.94328947246e+24
19.69172413  32.00870204  27.30454855  3.28948162473e+22
19.83964994  30.06559563  26.74189875  4.70691045331e+22
17.96499694  35.35344344  26.50022473  1.82455922096e+23
18.44509212  28.10520904  38.03706122  2.44721240139e+22
19.26396385  33.59122511  27.63309655  3.18204708434e+22
20.16155671  30.79952047  37.96456249  3.4671255979e+22
20.65177577  29.92765142  38.76888046  2.66715890442e+22
20.26400055  33.83025847  38.73623884  2.99803760065e+22
16.96953555  34.04791276  33.54140759  2.75013498208e+22
20.13243826  32.36358267  28.83176708  4.20270351926e+22
20.14341259  30.31951857  26.86654119  5.70233926434e+22
18.53772001  30.77217038  39.85678086  1.7386318015e+23
21.21821386  31.55905874  34.7184291  3.05773322092e+22
28.91281314  34.7684341  14.58484906  1.53900652469e+25
20.99245541  29.28724784  30.61199311  2.93568466602e+22
16.72281873  33.23581508  34.93838335  2.79070526912e+22
16.34570207  24.59716988  33.85708901  1.16637532436e+25
21.31835848  34.1501262  36.80838793  3.06525277445e+22
26.19365826  35.66558061  38.29733983  2.3989405626e+22
18.90590232  27.03562931  30.03533842  2.62185039571e+22
21.19095415  33.63664651  37.53961229  5.23056615055e+22
16.64310133  32.69729644  34.91985977  2.66585860827e+22
19.94607865  30.86103054  29.42978567  3.11794928283e+22
16.62622524  33.85788753  28.40382681  3.85621979517e+22
25.39156104  32.86651656  26.86443625  4.84445592083e+22
19.44346649  30.62724968  38.92009171  2.63373727597e+22
22.06831502  32.79790771  31.92207758  3.03718471943e+22
21.91604632  34.79660634  37.66121801  2.83257956012e+22
18.7865687  38.16736168  33.64044803  2.73010781888e+22
23.43690496  34.10243185  35.5907897  2.73767339776e+22
21.20438766  33.73288694  37.97277807  3.30218816983e+22
46.84288525  25.3284923  48.61629539  8.04190417534e+24
38.99985447  36.88753078  49.11160644  9.0211532639e+24
60.18421494  42.89463058  23.65278488  7.93418932589e+24
17.58335223  34.63632624  30.75167206  2.93582049663e+22
18.89299741  32.13337495  28.01559679  3.34377698013e+22
20.6899667  29.5515937  37.21832275  2.67458965345e+22
24.80297889  37.95098993  35.47124296  2.53663345881e+22
20.57378648  33.14912517  29.49197245  3.20288632319e+22
11.31663669  57.21335983  35.80841446  9.32163319885e+24
20.35859952  29.86053027  27.07877359  3.62840002966e+22
20.66730925  36.0589447  27.56049156  3.0643177962e+22
21.07037214  32.8724262  37.68696888  3.25823686225e+22
19.92895046  32.1401665  28.46056065  3.56275289609e+22
17.49759013  36.54974609  28.53163938  3.06993850159e+22
23.20998528  33.82956928  31.81537483  2.88956614814e+22
19.71966712  30.09347433  26.28899041  3.7085994619e+22
16.91637683  32.40221162  29.23596222  3.06146813178e+22
23.61643434  28.67383863  30.01517076  2.80760048971e+22
17.7402187  33.35462488  31.65147426  2.89167736332e+22
20.70950504  32.23781296  28.52664417  3.29556594122e+22
25.47071617  33.99583033  35.53883478  2.56707899176e+22
17.38510945  35.18585603  36.80455006  2.65448135123e+22
14.6695496  34.25121417  30.13786583  2.01563726969e+23
24.39739289  34.45783436  31.08872546  2.78566298008e+22
26.23090536  34.8951531  29.24354682  2.69460150657e+22
23.30241682  34.152604  31.16001226  2.96091463875e+22
19.80210263  25.57693606  33.37022416  3.65883694995e+22
17.62574502  33.23071842  29.22483106  3.19226614238e+22
18.81255513  32.08582106  28.23970627  3.28795491518e+22
16.90293541  33.6323391  28.29800305  6.69087950415e+22
25.91555883  34.63051726  31.14494809  2.66448955927e+22
23.04924796  35.50447919  31.43224848  2.83129249494e+22
19.02631807  28.31302083  38.08549345  2.46717753988e+22
24.7465078  34.61039639  27.08161799  2.82559381333e+22
17.06699431  33.74519377  28.69068072  3.81367209994e+22
17.49846888  28.90489336  37.1099866  2.47354143511e+22
0.73703461  59.4799455  5.4342358  7.91526853742e+24
19.98098669  30.0690793  26.74859047  5.18817721426e+22
20.71887445  29.04862203  38.26003615  2.56509548533e+22
21.23078903  28.09901139  35.06780397  2.62202767976e+22
20.20228318  37.13381289  33.72875336  2.7353328262e+22
18.59704942  32.53308269  28.26021744  3.29402759706e+22
22.13716274  31.96499721  40.68267952  9.91829202501e+22
8.86437326  30.81935087  29.26816769  1.12346101584e+25
59.37372689  11.08181188  22.32371471  7.30179399863e+24
24.32000806  39.21212139  15.30038109  1.87079498426e+25
6.58967392  23.11271392  53.32057438  1.33664119066e+25
19.24646412  32.58443088  28.16497478  3.31478621267e+22
38.20442261  4.87291665  32.05542945  7.66353102723e+24
2.69185085  6.26219388  62.5780752  1.03243378927e+25
20.4715975  29.71445493  38.17488695  2.6860802009e+22
18.54655495  32.32030543  27.82621529  3.40086400797e+22
24.33408211  32.02837488  37.31029768  2.52818539255e+22
20.48146104  32.81914693  37.82334698  3.0195969885e+22
22.5616024  32.73319983  31.29991047  2.97288102415e+22
19.14073067  31.35956409  27.32731083  3.35623575747e+22
20.77011521  29.63662219  37.11367253  2.67354140528e+22
20.99984816  33.09473127  37.52069813  3.45629083321e+22
19.17586173  34.54983309  27.04133892  3.19019420763e+22
19.56716586  26.91477256  31.0727301  2.6630340879e+22
19.46055979  31.88463397  28.66734786  3.35397329268e+22
28.55670142  34.75175995  31.01117651  2.54595646295e+22
16.73695054  34.16689453  28.15041416  3.42621742235e+22
18.54628466  31.38461372  28.71080744  3.1302628294e+22
18.42367744  28.62457995  31.57597985  2.68517066859e+22
22.1994695  33.47872782  29.13774637  3.1441367e+22
21.01569719  26.61040049  33.70832411  2.57683960887e+22
22.77355403  34.17412897  35.10152899  2.77686677906e+22
17.66169275  38.97799657  30.05711543  4.79536408176e+22
19.06499633  31.51255148  28.13115369  3.27275729694e+22
25.81184105  36.33980331  29.17768965  2.70690340283e+22
16.72350444  33.44998239  28.18928493  3.84683429531e+22
22.09724213  33.89223424  36.15509448  2.85384194402e+22
19.88501863  27.39373569  31.39983646  2.72763792538e+22
20.06593237  31.57672774  30.89823529  2.99793728048e+22
21.56799877  32.96643712  30.88568303  3.11666982368e+22
20.19686155  33.36480148  38.65166332  3.48872597517e+22
17.40820008  33.52744439  35.99473218  2.68341730288e+22
18.40455541  32.86309335  28.39742585  3.2657407513e+22
22.47325358  32.59114022  25.39095201  2.89190470562e+22
23.71790882  35.37320904  40.70703125  2.36014231511e+22
20.0216039  33.05916392  38.80714836  2.8940087751e+22
20.97462833  25.7791207  34.91973477  2.72125984054e+22
17.22947253  33.7652306  33.10716558  2.80822440842e+22
17.15037981  35.7103842  35.51106137  2.64262837415e+22
19.17677812  32.97417775  37.70151746  2.76064353371e+22
17.38846457  34.15656504  32.5153218  2.81364250182e+22
18.07619417  32.89885008  28.26736175  3.26953025149e+22
24.29966762  33.77220334  28.02610291  2.81290352533e+22
21.14408927  33.79739761  36.87651698  3.21646291329e+22
17.12160708  33.84273848  28.60103357  3.85418583367e+22
22.29779163  37.84080766  33.41251855  2.68203333234e+22
16.89368358  33.60294408  28.27957707  5.62359977605e+22
21.14999868  30.41391821  35.76205929  2.72181908342e+22
17.72276655  34.59605007  37.88875455  2.61685111605e+22
21.93567197  33.12740617  34.7249461  3.06841051384e+22
26.07652168  26.23414307  33.30597555  4.28078436958e+22
20.05617156  28.76957365  28.5562597  2.8716485805e+22
19.37918706  29.52675942  35.40144866  2.63809279613e+22
21.04549352  28.01536663  33.27299825  2.6578019812e+22
14.65528092  31.23557818  32.21798694  2.86304210252e+22
24.96470107  35.652565  38.36083713  2.43014382845e+22
24.80970164  29.06980046  31.29250614  2.55724788918e+22
22.86414109  34.42198449  35.00569965  2.74492433727e+22
17.41530369  34.29708768  37.03146608  2.90762878736e+22
21.22420606  33.59996405  37.5282095  5.39507383873e+22
23.55890137  34.0167786  30.71972622  2.8822266107e+22
20.11931169  27.48969386  37.1338838  2.45770186672e+22
19.21298522  31.42866526  27.42760571  3.33944714828e+22
18.46512834  32.30028876  27.9639315  3.66518344749e+22
19.6011568  34.06601097  39.73651295  2.95241412305e+22
19.94889828  30.33598069  26.79284884  8.38835411047e+22
25.44435616  31.76156736  28.44461997  2.67631247582e+22
25.43606321  39.29202801  32.76710212  2.56105701527e+22
20.34727454  32.52257782  38.12394216  2.87707127406e+22
20.57691655  35.97135108  27.16475749  3.03846598275e+22
22.4009626  29.08681665  27.04204614  3.00183427046e+22
24.11447959  36.56273973  34.92034241  2.59506967687e+22
19.96484812  32.41641222  28.80884331  4.59591615312e+22
22.29576667  35.49399366  38.70361251  2.5757505727e+22
21.7561764  32.80730343  33.56285722  3.00789480039e+22
21.42797218  35.00562348  27.95814739  3.00267732366e+22
3.70092595  51.04552644  50.2801694  7.56672216976e+24
19.5285388  25.6746699  32.41843123  3.49536471254e+22
24.21434245  31.37394017  27.50730333  2.78477786558e+22
24.62038191  36.48437658  33.34296446  2.63285173228e+22
18.50291406  34.87370362  26.76055225  3.02001378197e+22
22.03233881  33.61909972  29.94628125  8.12832171273e+22
23.47622049  26.74776918  28.88210171  2.81941690541e+22
19.71009587  37.47808739  33.80156572  2.7081610499e+22
18.69655534  32.41445577  27.64894946  3.28414656018e+22
20.51359776  30.28483261  29.7834309  3.02601978829e+22
24.59505372  38.01011288  35.49028157  2.51614715788e+22
19.97164264  33.28272095  38.06036816  2.93179165444e+22
22.86573443  34.39952268  32.92301011  2.85762126219e+22
23.36908783  34.42091928  28.96903559  2.90674202808e+22
21.22896712  29.74806031  35.87678233  2.70228805493e+22
17.74376051  35.0025235  27.58490331  3.05330655379e+22
20.43425434  32.06928393  30.2108237  3.08483354454e+22
21.11992343  31.9848609  33.04961602  2.95841606438e+22
19.80999264  27.83846375  37.60250893  2.45977546352e+22
11.39473046  25.71965898  63.80181907  7.22021394658e+24
20.25281551  30.27716048  29.23453255  3.02351936391e+22
20.06251284  30.92667839  27.71627882  3.33581707946e+22
20.0221589  30.13185355  26.72397945  6.03968568388e+22
19.06414089  36.34853249  35.71213552  2.64839808499e+22
20.40968727  28.46936984  30.95698357  2.90538193797e+22
41.28743137  36.21469223  12.0121742  1.02525150099e+25
3.4453341  26.08327593  53.47476495  9.24991372736e+24
21.42026242  33.22347128  37.21098654  3.35259687826e+22
20.13525391  31.15771484  26.29345703  3.34921507943e+22
19.4160818  28.9911748  34.13556084  2.61870098524e+22
24.65476894  38.08462598  35.53285217  2.49355690062e+22
21.16263672  31.449257  34.66557393  2.91603381952e+22
24.23402512  35.89161873  29.34427948  2.76964287766e+22
20.94116313  28.4104246  31.70265127  2.73177529269e+22
18.42388753  33.72464551  37.29887107  2.6909672928e+22
9.31743438  12.64512799  8.19711108  7.26406367346e+24
25.26750346  28.79463635  30.28406566  2.52387064685e+22
17.3559212  33.13440519  28.77738552  3.28943308758e+22
21.7368254  34.60109202  37.55784079  2.87763916247e+22
38.04216802  23.08245262  38.67066632  9.59219033378e+24
24.01603165  35.76144892  34.1372345  2.64049962491e+22
17.69092633  30.73911471  27.89188974  2.93230458313e+22
39.88946783  18.59905937  36.93766111  9.12701737429e+24
20.31612914  29.94110475  30.39606066  2.91380075204e+22
28.24418021  52.41627904  33.39807417  1.03402536142e+25
21.24447563  28.21314018  32.25956853  2.68186327652e+22
25.89096157  27.90306406  30.83080319  2.43754786812e+22
22.92065625  37.00938983  34.4616127  2.62983813169e+22
19.48083274  32.2488634  28.31841033  3.35666241298e+22
14.77168778  35.04619502  28.91041746  2.75091831863e+22
26.6262487  33.57338875  29.72604275  2.60748621807e+22
48.58258667  30.65195554  28.83975983  9.43173724463e+24
26.48057204  32.31750114  28.68965285  2.60245228454e+22
19.91070811  26.66859802  32.18396568  2.86698560146e+22
18.56028052  32.6712991  40.60002161  5.07788401337e+22
19.25102955  32.92200404  39.99057231  2.5571336895e+22
16.2261439  31.70703721  30.6708405  2.76683179758e+22
20.646399  34.72920483  28.30479391  3.07698137729e+22
17.83727049  33.37773493  26.82958002  3.05518161842e+22
21.83553532  33.99467486  29.68133481  3.29112665102e+22
6.44524284  31.24475366  45.39704918  2.40193138038e+25
16.2048959  32.35037828  30.11413775  2.83591342887e+22
50.01133893  31.5233161  28.6348683  9.36140512212e+24
22.83527518  34.9601604  37.79862094  2.64770595848e+22
21.47493391  34.49007498  37.42680865  2.95667910844e+22
22.09814727  33.21531092  31.90194422  2.96220795605e+22
19.44840482  33.1260002  35.62065697  2.76816333e+22
21.19884848  27.85795076  32.54557419  2.64979245845e+22
16.97906994  33.38622192  28.43608994  3.95462587555e+22
19.49193071  24.4521332  34.8574274  1.29906811243e+23
17.01079637  33.537297  28.53731622  4.23887400665e+22
20.07706314  30.37991296  37.8072905  2.79250530454e+22
20.30386332  30.73194835  26.69640234  3.82825866337e+22
21.80276914  33.69188375  30.5621343  3.18746430337e+22
20.08914676  31.3815181  30.59002593  2.97618477134e+22
17.84743245  33.50666339  27.3078509  3.15363094654e+22
24.98523022  31.39312329  28.84014949  2.67945423105e+22
21.76093419  39.77479882  31.29592922  2.76070497161e+22
21.25049668  33.53528793  37.61452807  4.56423031353e+22
22.21965785  33.43091728  29.95179826  3.55780848513e+22
22.03529208  33.66921895  29.86836082  4.72875175267e+22
20.10602122  34.21396498  38.74946125  2.76277294524e+22
20.70802885  27.48925521  32.3646635  2.63434709227e+22
29.15392223  37.17881937  33.38949435  8.04415900549e+22
20.79073572  34.43122406  27.71529903  3.05867858987e+22
20.71125799  29.89993671  29.94050265  2.95858852737e+22
18.11795564  35.3629533  26.11671088  8.11640662816e+22
21.04413899  28.99996207  25.53697522  1.91915878174e+23
21.17312093  34.29557542  28.80954049  3.0615076835e+22
21.01997862  29.67721619  36.38130163  2.92939328049e+22
20.26637642  31.7133872  37.7950795  2.86598213869e+22
21.06592018  33.03852997  37.68701324  3.30078536584e+22
18.66118627  33.80303843  27.00244679  3.06410809574e+22
25.70916001  36.43333972  35.75831351  2.45683646604e+22
19.38210343  33.18598464  39.91947385  2.5686699362e+22
18.53767289  32.69730233  27.72717659  3.27335885273e+22
16.63658556  33.10982478  27.91899179  7.69381243216e+22
17.1526239  28.84021963  36.13991721  2.43663421834e+22
18.95680868  32.09400281  39.62533521  2.54606022336e+22
19.09116277  31.43071525  39.66651993  3.46803767579e+22
19.05113699  31.6806728  34.39219779  2.71116094685e+22
24.32252487  28.73153132  29.77463437  2.57562172349e+22
19.29165488  32.13859185  27.94406009  3.2711139615e+22
59.1121053  39.28104373  19.50031141  8.24277513933e+24
17.55058369  42.7343091  34.81188185  1.28929285924e+25
26.20038205  34.07594926  38.31783494  2.35994370919e+22
17.92828763  29.7033295  30.58787543  2.72282075008e+22
0.19230545  32.41047176  51.58217682  8.40605478278e+24
28.55506328  34.90905728  33.71072113  2.39566588564e+22
19.42241491  31.64834383  27.65080489  3.27073381988e+22
19.38643783  30.74473294  27.52143619  3.40899327028e+22
21.91986946  34.82428964  37.98740665  2.73001130873e+22
19.71740446  26.93196102  28.68258903  2.99671966068e+22
39.4127747  59.72965481  51.84563033  7.92757006313e+24
21.68313871  32.58253193  33.3746703  3.18871190614e+22
17.21092897  34.69774869  27.57234187  3.80691778105e+22
26.52814401  31.0270333  28.53014774  2.54931678275e+22
20.48161485  30.15716224  29.23310486  2.99952021232e+22
21.22847843  32.10675701  34.53843604  2.86065830432e+22
20.18265627  29.93404107  30.39393108  2.89101784103e+22
33.50262276  0.69218309  57.00559147  6.37025222529e+24
20.71531333  28.74657331  35.30740983  2.58495316354e+22
16.64672693  34.41717993  27.36716474  3.0202751825e+22
18.81599829  31.94508706  35.48592641  2.68235730919e+22
15.00747005  33.40643784  30.86327117  2.73358463072e+22
19.96051841  32.25743971  28.41551925  3.46586075922e+22
25.60568547  31.86801656  28.77912732  2.63356963317e+22
19.3536518  34.12012419  32.33408149  2.82729912897e+22
20.99674625  34.01654024  36.29982996  2.89257464316e+22
19.19965682  29.0243399  28.93199191  2.81826436476e+22
22.83590783  29.844505  23.00522413  1.36976585647e+25
20.52830973  30.09271604  26.75164441  3.6798941508e+22
19.55018594  32.74026323  28.10694108  3.24007751069e+22
19.78104815  27.03916477  31.83357804  2.85086999502e+22
25.56654363  34.58878408  32.86887785  2.59183365926e+22
21.72806578  32.53426355  33.279426  3.40564765762e+22
22.12572954  29.13987206  27.64937249  2.82339987519e+22
21.38397763  29.8034751  28.68126114  2.92899262519e+22
22.06457193  38.88364751  33.64176662  2.6270968671e+22
19.86173165  27.11552435  30.42567867  2.61838304757e+22
18.19182955  36.84950237  28.64241876  2.92233871986e+22
22.35137661  34.58412838  37.19520392  2.7539115216e+22
21.02769194  26.42142074  33.5911992  2.51398682148e+22
20.6003885  31.6547904  38.0709732  2.77142918244e+22
21.33584669  26.11525771  32.07700663  2.48648600644e+22
21.79116658  32.79283303  32.91601427  3.44624461561e+22
21.70003401  29.41867746  34.04163704  2.64781685045e+22
18.02584972  28.37538077  32.94898299  2.54934422922e+22
20.56354123  31.50092133  38.12805939  2.74325820175e+22
23.33620861  34.07630164  27.08902603  2.82519789884e+22
19.73422063  27.36368117  30.48706002  2.63353252319e+22
22.06550412  28.02404348  34.36938793  2.53098324835e+22
21.93727279  33.20410957  34.76709641  4.32913720007e+22
21.9535569  33.88031721  30.03780651  3.60545972024e+22
20.98720161  33.18433111  37.80613289  3.33576235067e+22
20.02944774  31.05052506  31.82436564  2.8305145214e+22
24.16623289  34.4360024  30.12414077  2.8042490286e+22
29.00837982  37.06616736  33.48260271  5.03476929619e+22
20.28956145  33.53506887  38.83382425  3.20168968046e+22
14.23684759  33.16734005  31.84851925  3.25620383918e+24
21.27208092  25.850664  33.39558244  2.4292151215e+22
24.01078739  35.25496518  29.36094992  2.77182988263e+22
19.50240592  31.86726685  27.36456785  3.219095105e+22
29.48984352  34.70506423  29.55502858  2.80062322845e+23
19.87639435  33.82582213  29.63751103  3.03130552259e+22
20.13040198  32.38722512  28.74574606  3.91290308017e+22
16.59252007  34.49487662  36.74466496  2.55513660804e+22
21.32374175  29.58994464  28.80548467  2.89167015248e+22
19.84951942  26.67640667  32.598089  2.59967681421e+22
21.28131563  31.93787028  35.19944744  2.81027592477e+22
19.66868552  32.26982502  28.94531853  3.55290919877e+22
21.41852857  33.90869727  37.65187992  3.29511764305e+22
21.43495439  30.62388101  32.97661988  2.75101451952e+22
21.87993869  32.50649219  32.87524089  3.14048542646e+22
25.39793819  29.86281196  29.29442646  2.55140138192e+22
17.33539776  34.32133328  36.96038896  2.7233009114e+22
18.97127331  32.67176341  27.97613722  3.22028346006e+22
18.28642524  35.60663571  27.94182824  2.9473794517e+22
15.35102397  33.46332755  30.67528725  2.73196907702e+22
16.01611222  32.32405348  30.04155786  2.78961893287e+22
58.72819901  41.38113491  58.35091887  6.55653897792e+24
16.77514705  33.74439512  28.34001921  4.88198092838e+22
22.3635415  23.94617475  17.49394689  1.09213502598e+25
23.05140659  26.97169628  29.27658935  2.50083858073e+22
19.54934813  34.20999135  39.91788663  2.55201340792e+22
21.92863538  34.80955136  29.11370819  2.96137588419e+22
18.24506347  29.09992574  36.70817647  2.48157636902e+22
26.51992768  34.44876119  29.63218127  2.6016809695e+22
15.09058573  33.48844109  30.20440731  2.72359027714e+22
19.9856593  30.4145058  27.248233  3.79679207185e+22
20.60190537  29.23549888  30.437615  2.86211735281e+22
21.23222516  33.61735312  37.44669039  5.35310599712e+22
20.20491504  25.92255204  33.25989721  2.45297885803e+22
19.25149991  31.68805696  27.62136355  3.24900920857e+22
18.62701342  32.09431445  27.75402343  3.25383702311e+22
17.93651533  35.50018163  27.27746966  4.16499010781e+22
18.35277167  32.91407698  44.99452049  1.09838991165e+25
21.90522942  33.117587  35.17543568  2.82751107238e+22
21.43068298  33.6464144  35.11823881  2.80739614295e+22
23.81219727  34.65135012  33.97601787  2.7478487401e+22
4.75882037  32.15307868  38.54384493  1.02060864511e+25
21.65095341  28.90887443  35.59422377  2.55751400215e+22
1.58224316  13.23866477  58.36421062  7.14650881727e+24
17.16414877  31.64409155  29.9356041  2.845109199e+22
55.54389793  49.00437167  19.01421272  8.00405944942e+24
28.70108831  33.4484222  29.30721949  4.10722138764e+22
20.18505974  30.34961345  26.70850768  5.44888580134e+22
34.90473527  23.40902051  53.4500392  8.14090475699e+24
19.05527121  33.30825113  27.69368738  3.13009047927e+22
16.94987984  33.53597844  35.42885043  2.61147483059e+22
20.12079281  29.45131991  27.21625582  3.18779811789e+22
21.78411725  34.26303577  35.81699395  2.75563544999e+22
20.98969296  29.69033226  36.25755218  2.94428241393e+22
22.04907398  33.6556076  34.89973052  2.78528932028e+22
19.6982497  31.92414856  39.15383747  2.59340705405e+22
18.49777583  32.76856507  28.00834913  3.22600822036e+22
21.59024665  32.70470348  32.8751051  3.1297075546e+22
17.57362455  27.0634886  35.04399455  3.93782293272e+22
24.795598  31.53761501  28.80659488  2.65248882451e+22
22.57856089  37.10460079  30.94091135  2.72313131698e+22
20.11281776  27.26660276  28.97907003  2.58696425596e+22
20.41796966  31.75376958  32.35476722  2.86708467549e+22
18.70903466  27.57222498  29.61345781  2.57212327395e+22
17.7986826  33.4031285  27.15637755  3.05490311117e+22
19.14375065  30.59622164  26.71577348  3.317806707e+22
19.90137469  33.30569458  28.21282705  3.12161533267e+22
20.74275703  30.77943268  38.53381805  2.65477196722e+22
17.99713675  30.28534098  30.23860324  2.76250723294e+22
22.35811691  28.15584825  34.11691575  2.51130083518e+22
17.22944454  35.4243472  35.80452902  2.57455192484e+22
23.35561615  29.13847443  32.58918762  2.55172352931e+22
