#OK
#SQL= select fofId, m_crit200, cmx, cmy, cmz, cvx, cvy, cvz
#	from MillenniumII..FOF 
#	where SnapNum=67
#	and mass>50.0
#	and mass<500.0
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2015-04-01 22:30:32.184 CEST
#QUERYTIME 101068 millisec
#COLUMN 1 name=fofId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=m_crit200 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=cmx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=cmy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=cmz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=cvx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=cvy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=cvz JDBC_TYPE=7 JDBC_TYPENAME=real
fofId,m_crit200,cmx,cmy,cmz,cvx,cvy,cvz
670000003736,42.848312,58.90902,52.174595,23.184753,-353.17368,105.912445,-44.4183
670000003737,83.32603,27.986736,56.184288,19.832212,392.59567,-273.3923,672.91583
670000003738,72.42599,46.079205,34.85931,23.155914,-323.40182,51.34348,-202.46127
670000003739,66.49916,38.339355,4.212486,30.074526,-408.69504,-14.538021,131.09038
670000003740,76.23284,81.21773,82.4969,91.72121,51.5206,84.955986,-278.51514
670000003741,68.9868,46.48913,5.889514,49.731712,-230.168,-128.42575,230.2533
670000003742,74.09566,48.86427,64.5912,45.58522,-368.08844,-24.355947,109.280846
670000003743,75.80664,24.013145,96.93682,47.63474,183.73276,6.701766,283.75977
670000003744,78.022316,83.48802,99.62603,92.959274,-8.792529,-174.82652,-301.36777
670000003745,72.76405,53.21922,28.036438,76.68703,-429.57504,-353.54898,-470.31403
670000003746,69.66844,39.9307,71.38262,64.16687,209.04575,316.1091,272.70465
670000003747,66.37041,16.149666,32.63848,56.146023,194.9849,-131.72617,219.92998
670000003748,54.76875,21.23052,56.267143,2.2869225,245.36443,267.45978,-47.088676
670000003749,59.82597,39.938126,99.57209,41.825733,-185.81572,-318.84445,-209.47673
670000003750,46.934708,21.446243,37.595116,43.03213,262.06342,318.71487,-152.06659
670000003751,74.02199,46.438847,20.675379,15.711034,-337.19135,-252.28883,-29.084888
670000003752,72.57746,56.59196,55.335896,99.07054,-340.36212,-100.54998,-213.35794
670000003753,64.993355,25.336617,59.363293,74.35372,419.83905,342.83084,-49.29885
670000003754,54.57252,92.07845,93.30395,16.375074,140.09225,-116.34435,-77.05161
670000003755,71.16185,46.3972,69.16631,44.94984,-152.12608,114.036705,127.41609
670000003756,76.858025,21.011446,11.45642,79.09059,190.38654,-61.81425,-133.89435
670000003757,72.307556,73.97777,11.794431,42.033405,-112.05571,-9.80621,208.0024
670000003758,57.352097,11.141606,54.71442,91.913925,351.25684,128.62357,-46.616096
670000003759,68.70244,45.39594,51.867477,82.337456,-71.739685,-31.336008,-271.38474
670000003760,30.591183,19.864378,25.69987,56.221954,124.64517,-37.88349,128.60243
670000003761,69.828865,9.342241,87.08967,67.304535,403.92557,426.0384,-66.6639
670000003762,76.98678,66.28764,2.1049194,45.43568,-264.18555,86.855484,156.83209
670000003763,60.6942,43.77278,36.510235,89.83039,-648.4854,-216.30363,-454.2536
670000003764,75.288185,50.14969,62.40329,48.99499,-411.6585,-16.471199,81.31309
670000003765,77.80061,30.816568,30.63029,50.02757,252.01973,22.436539,51.657444
670000003766,55.35675,64.67089,68.270294,18.9436,-506.3431,-159.04466,-146.51297
670000003767,51.17465,55.205902,28.199158,76.05725,-481.79395,-224.45677,-163.35199
670000003768,72.059,53.76473,73.767,38.34832,-250.09892,415.73978,81.84824
670000003769,44.01192,70.2141,62.349953,60.432625,-224.62166,-377.28336,345.95508
670000003770,77.05769,61.205086,5.1357646,85.407776,-165.79164,149.4928,-433.636
670000003771,77.93832,30.58855,90.238045,48.176823,455.97287,-120.62389,144.81131
670000003772,74.10323,76.03304,74.452385,55.840496,-324.87515,80.10889,131.13824
670000003773,67.42247,4.056039,66.78789,9.471002,399.81586,253.21115,9.6387005
670000003774,79.38629,59.088135,87.43246,88.041336,-41.670525,7.8707147,-276.14447
670000003775,69.24569,19.418308,30.10901,62.85538,68.17625,-87.508995,19.174036
670000003776,40.441914,40.704105,59.64681,70.876625,424.03775,250.4845,-61.647564
670000003777,60.46561,76.68704,17.374664,78.289055,-372.72012,198.84511,-776.4779
670000003778,72.00047,52.594112,80.54801,44.450394,-411.8049,72.04856,-37.676155
670000003779,78.86232,4.062015,35.661095,41.47884,-37.985744,179.71062,258.69403
670000003780,77.901825,84.467735,89.70171,98.8164,25.874922,-23.998295,-184.55782
670000003781,81.22121,20.923325,58.398144,98.34189,207.11658,279.71152,-171.31212
670000003782,64.612595,56.07417,68.56302,23.69981,-215.66037,139.32283,25.864162
670000003783,72.251785,18.378227,8.913543,68.15591,42.93461,-243.34297,-147.02974
670000003784,80.77091,56.75061,78.70726,60.959885,-170.37804,198.65959,4.0470743
670000003785,66.689186,34.610332,53.104046,89.65765,566.76917,221.52815,16.92851
670000003786,77.34963,40.15955,74.05357,69.62476,17.947592,-85.78322,962.41095
670000003787,76.64871,96.5166,41.511395,55.35558,159.32196,66.91161,-102.67061
670000003788,72.97336,83.94137,19.927042,22.687225,55.237865,24.542454,47.72983
670000003789,71.68789,33.797688,20.534456,93.88841,185.63742,168.96315,-213.53639
670000003790,73.50146,94.483116,59.217743,42.005787,110.641335,-106.1259,17.445745
670000003791,68.38434,92.91826,12.912085,26.835218,63.348877,-96.491585,50.95496
670000003792,78.17242,15.39702,34.73287,74.128716,146.68915,-133.26767,46.140244
670000003793,76.73753,29.5876,68.854385,56.088505,566.7178,143.07358,155.45082
670000003794,55.583965,67.54415,0.15790409,88.66306,-173.02011,107.58236,-251.58737
670000003795,70.44785,67.048004,70.41851,63.9717,-202.44022,92.1621,62.20245
670000003796,67.489944,26.729654,43.925583,28.320051,451.0441,313.70825,15.729284
670000003797,82.84406,73.328804,29.20596,79.6767,-385.22137,-345.70642,-100.98371
670000003798,72.67867,69.72828,96.68403,25.27245,-230.70872,-155.75082,61.692245
670000003799,78.1311,34.7567,92.167114,26.183258,138.65968,-22.521383,330.34744
670000003800,67.92441,36.879677,67.572296,52.17873,136.89539,131.20758,221.95598
670000003801,61.597546,33.325294,73.68405,75.90453,302.19196,138.56131,-444.89194
670000003802,72.25936,49.549717,62.162743,47.773415,-378.7569,-91.70085,152.82126
670000003803,74.0633,93.755104,27.00541,7.370636,16.480162,75.67441,-96.43868
670000003804,34.265842,25.289505,24.91837,73.77431,263.52463,-183.27948,-68.29889
670000003805,59.50443,2.6725912,88.49191,95.211586,185.06833,-24.122965,-9.710031
670000003806,66.59073,85.038826,92.11945,51.589443,43.09357,241.23691,255.47554
670000003807,71.34706,61.82656,76.52775,40.77025,-478.95322,156.6952,90.05273
670000003808,78.774185,23.617643,11.774729,80.14641,227.59192,-44.478516,-131.97784
670000003809,71.10815,41.825146,91.43768,37.662495,354.5132,92.266304,151.286
670000003810,38.892735,20.65163,88.50839,67.08245,374.41425,248.12682,-84.35577
670000003811,73.475296,54.96837,26.23299,55.287884,-173.21185,-191.17784,360.877
670000003812,63.376007,70.029724,84.60168,14.40456,-65.26712,40.488087,-62.036854
670000003813,48.64363,36.220886,35.74569,35.021336,-115.271194,44.55513,153.9499
670000003814,74.82894,52.673824,32.45878,27.522,-436.21356,77.443405,-17.982903
670000003815,67.631096,29.244917,62.778217,62.14518,400.388,106.84491,153.67154
670000003816,73.982056,1.4746082,76.15861,63.475716,160.58542,252.49869,116.097
670000003817,62.843086,57.8472,71.122314,81.90535,-471.0598,1.9439605,-111.01523
670000003818,74.78005,58.434425,87.09714,34.89757,-602.6387,-56.319675,9.823536
670000003819,76.68107,32.059277,68.63362,85.95866,412.98083,65.914604,-360.41357
670000003820,74.48467,34.663956,88.74552,37.899006,347.85345,108.019646,110.04634
670000003821,41.491917,30.637766,52.200356,18.867931,-248.67064,-225.01076,509.6862
670000003822,60.32102,90.21746,21.516626,71.21491,-207.45992,-197.59642,-334.5733
670000003823,53.020584,50.962475,77.64363,61.461193,-330.58582,19.524666,189.97789
670000003824,42.84349,80.12582,74.87041,81.91531,-89.12476,276.38397,-257.27017
670000003825,63.051712,7.696583,40.202736,74.961296,192.32565,-49.745632,-252.4369
670000003826,59.968494,93.04541,37.243,11.781753,-35.269386,-157.53712,-52.919254
670000003827,59.62561,45.060097,67.24826,92.8634,-331.47397,-89.08705,-304.07632
670000003828,40.035683,17.57629,77.89685,99.91949,256.33478,-6.7092986,-99.83674
670000003829,71.547424,25.430975,59.166527,14.823826,209.48569,-43.298088,323.56546
670000003830,73.377525,93.02062,6.1777143,78.503174,2.380569,-52.83477,-338.9239
670000003831,78.41409,5.4785156,40.17373,72.97073,23.945553,-139.25998,-348.01968
670000003832,38.02106,3.2708144,33.500618,10.877764,189.82567,78.91086,39.799408
670000003833,79.16871,32.354473,72.4395,79.604294,172.66664,-99.449554,-394.708
670000003834,46.936775,39.280293,37.711113,76.7712,304.13123,-23.618341,-31.479843
670000003835,74.95287,92.29608,12.881015,66.989334,-251.76306,-463.46588,-186.79488
670000003836,72.028015,38.002697,56.927105,95.704926,-276.40112,-79.794365,-524.565
670000003837,70.08156,90.012146,34.840317,64.28109,-75.79928,-166.03577,114.473366
670000003838,48.622974,18.669085,53.34287,8.688475,461.78775,234.58966,27.35354
670000003839,75.83832,32.667282,34.979786,98.831795,406.26825,-227.2219,-129.85394
670000003840,77.57822,85.46624,95.12632,47.37538,129.97675,88.103386,342.5036
670000003841,73.33002,84.68052,19.401627,36.56314,-89.10092,-133.95389,197.34065
670000003842,70.744606,52.406513,32.868725,26.63508,-419.82043,81.02029,28.514645
670000003843,61.037777,56.07263,20.636429,76.958305,-112.93086,685.15643,46.031403
670000003844,72.84392,39.84208,23.81756,90.95019,22.88302,181.0946,-481.0447
670000003845,49.673664,18.21602,19.354382,1.6438644,69.47743,0.76001364,129.85555
670000003846,69.93972,17.269444,91.59744,9.660304,51.426605,-16.164223,-207.74559
670000003847,74.625824,14.563843,90.04211,98.20651,86.00313,-487.71597,108.18864
670000003848,66.80762,99.24058,66.69557,80.32405,131.28539,169.35773,138.69046
670000003849,64.1926,78.17511,2.993387,70.13667,-226.85463,362.0612,-423.4925
670000003850,42.146015,92.90839,32.747326,34.100143,157.6783,135.74245,170.98119
670000003851,66.515686,47.88345,99.73422,58.770386,-220.87796,94.25381,7.036409
670000003852,77.441895,36.99819,34.619366,67.097694,346.39337,-66.475525,101.81864
670000003853,60.453217,99.70735,86.0792,7.1252007,225.5974,77.37693,-88.61619
670000003854,80.28481,73.20449,35.365128,65.34335,-9.13493,-92.689026,577.1184
670000003855,56.29108,97.138596,1.9291145,54.094463,197.92451,-42.573467,343.93005
670000003856,65.80237,97.032166,95.61158,55.684822,245.92555,18.889078,91.033714
670000003857,70.14421,47.744953,87.78813,20.662107,-232.82567,39.463165,329.94934
670000003858,50.2775,95.57309,82.4751,25.731049,260.29657,176.90634,-131.10413
670000003859,49.60206,69.44772,31.800966,72.44775,-236.95862,-231.85956,-157.86055
670000003860,72.45834,49.30957,27.653591,62.626633,50.158943,-29.862803,480.24173
670000003861,66.32152,40.27345,94.22711,79.18946,-38.600105,6.415372,-363.5281
670000003862,52.18196,28.275364,44.225937,26.600933,475.7812,334.51678,-16.519773
670000003863,68.113754,8.3038225,55.4932,28.78749,293.5466,-59.710926,-22.558535
670000003864,48.42537,22.446657,31.152533,75.87112,198.18126,54.339767,-170.27643
670000003865,71.72507,39.76093,43.171066,3.5085406,171.32173,35.872154,-48.84117
670000003866,75.99117,69.81295,22.272516,9.62243,-210.07632,33.68384,-159.96838
670000003867,78.126976,73.55782,26.544725,41.172348,-149.97313,-111.52796,324.30988
670000003868,42.91854,77.05415,80.998604,11.9337435,-24.1088,7.319969,-169.45378
670000003869,27.41364,73.77137,14.918015,68.78474,-775.6172,41.2672,208.5106
670000003870,75.714386,33.253574,91.15137,25.250587,214.01367,-12.355341,340.31522
670000003871,75.09677,24.151485,66.06851,10.824101,23.232384,16.040573,-44.088196
670000003872,65.56207,3.7433925,30.56797,13.427788,262.94504,92.71508,-67.48196
670000003873,64.98371,63.32019,24.018206,79.56852,-111.92327,-163.83641,-669.67487
670000003874,73.24602,42.841484,33.600185,61.83661,298.87567,-99.91223,297.62277
670000003875,75.162186,34.459343,69.00171,84.918015,463.68628,-383.1725,-363.48428
670000003876,71.28303,70.91799,53.662167,26.656456,-291.28928,87.86981,-2.7730808
670000003877,80.574,53.037357,77.979965,58.32616,-283.60004,41.200806,213.50966
670000003878,73.62126,23.607025,74.861496,7.365992,58.87222,-17.772976,-223.13371
670000003879,78.64268,97.980225,9.293497,25.907007,115.7958,-152.07028,-31.755854
670000003880,52.8457,25.595152,36.91943,53.541107,262.93893,-5.84077,-75.48164
670000003881,62.480236,33.374943,19.19532,22.429636,326.85632,-56.443123,-75.049805
670000003882,75.343956,80.83635,3.6566386,1.5022846,-11.477994,-160.49513,-161.95424
670000003883,75.582184,95.154526,90.30638,26.805754,120.17518,-13.990834,39.965576
670000003884,71.73057,97.356285,95.53586,40.636707,69.5209,-218.86716,360.151
670000003885,63.100597,21.188437,89.38442,64.98284,262.0442,0.9059488,-406.75714
670000003886,76.64389,14.710829,67.46015,10.502606,386.95328,246.24303,-9.030884
670000003887,68.89729,92.76713,7.5843506,68.03565,-5.883484,458.51196,163.94476
670000003888,72.04523,15.425212,72.92606,79.83668,211.27911,464.8379,60.40423
670000003889,63.68171,55.73701,9.669473,2.3881457,-437.6888,-98.1785,-229.72218
670000003890,43.42943,56.371456,3.3726707,65.606186,-193.63992,278.4513,194.6939
670000003891,69.79788,31.691002,84.64646,33.542366,450.0109,102.82859,224.82458
670000003892,78.709465,39.08295,80.04364,67.594086,-361.9777,285.1023,-297.5359
670000003893,69.30215,49.12725,45.39364,87.0797,-161.46365,98.513794,-328.2804
670000003894,63.978466,87.22566,10.889701,68.606476,-70.29717,-218.05618,350.1026
670000003895,59.59807,1.1504159,85.313286,6.3457575,214.76855,105.26134,-71.088844
670000003896,54.452717,28.090906,48.061195,40.502625,120.19368,539.3838,-261.50104
670000003897,77.47219,20.810383,32.3069,78.30044,168.57014,83.17975,-89.994545
670000003898,71.07234,69.03014,48.968857,62.412415,-254.72638,-57.55891,381.4608
670000003899,78.571075,37.35306,78.20411,67.309044,-630.33575,-193.33716,-565.8605
670000003900,67.70615,59.573513,79.32593,57.287926,-59.155396,70.241135,326.00116
670000003901,81.33688,59.485115,62.252857,28.259315,-346.34512,150.75241,-6.387231
670000003902,72.6711,52.360317,63.558743,37.626247,-373.17398,224.12656,286.14145
670000003903,30.697903,1.2547086,37.384373,40.396076,-40.856564,-62.804913,201.59505
670000003904,81.19022,11.039295,36.22719,73.29955,198.22253,-138.40596,12.921847
670000003905,74.919136,20.327574,99.86438,25.512085,449.80783,69.573906,31.93522
670000003906,76.17432,89.35438,39.102222,43.724625,288.6531,-54.7634,217.41507
670000003907,60.789215,33.200344,58.984596,39.811497,47.924805,-411.52548,-68.126854
670000003908,72.16159,99.98231,97.90521,15.897841,233.6914,-178.9084,-44.10651
670000003909,60.708656,47.83142,9.940501,0.6289222,-505.21066,171.34644,-10.194574
670000003910,73.48631,25.114796,43.950172,31.304182,464.49905,352.18503,119.9152
670000003911,76.73684,15.349585,68.26736,30.05454,342.0448,-57.71195,10.387892
670000003912,69.18647,92.88457,44.11747,36.315685,181.03458,-54.13735,141.2527
670000003913,25.506422,23.724031,77.57079,89.609535,229.19669,-19.210335,-89.72435
670000003914,37.90952,44.78718,18.295021,51.548363,-86.08188,-99.614265,207.62474
670000003915,62.331516,81.906746,34.577354,18.91106,50.552055,35.935642,-133.8776
670000003916,74.81654,44.75404,58.18981,74.78121,159.75835,60.326508,-311.7606
670000003917,73.32038,66.513596,99.04339,90.95676,-223.68044,102.44662,-285.44354
670000003918,38.57739,98.77358,86.50136,1.8699944,131.00076,116.77235,-80.197174
670000003919,69.8626,48.593513,24.233372,78.98329,503.01047,71.70508,-575.8497
670000003920,71.95779,41.94433,37.944233,16.805244,-308.389,501.37418,155.28702
670000003921,51.3158,1.3092145,4.7744746,79.90026,-74.05062,43.264854,-377.48053
670000003922,39.763718,23.143322,70.6391,75.35702,627.87164,179.23396,-47.967834
670000003923,68.64598,90.239105,97.30116,33.341736,1.5031159,-176.97717,171.66931
670000003924,71.77808,35.568226,28.678438,28.53491,-36.42609,-61.029278,-38.380596
670000003925,73.94487,85.07813,2.5429935,68.25996,-224.842,551.10657,-248.03403
670000003926,38.728176,36.936886,87.47884,37.13043,426.4264,24.515535,225.98724
670000003927,65.640564,46.64936,58.627445,35.43109,-263.677,-10.046419,234.54999
670000003928,59.79361,95.74354,48.04507,72.54657,-3.1035817,-264.3557,-6.901701
670000003929,75.27166,47.90899,25.335806,80.281624,421.59143,-307.04434,-168.72073
670000003930,72.42392,47.156116,98.00411,20.79527,-286.47763,120.58457,500.47433
670000003931,81.99029,91.65329,39.08738,39.70985,268.1543,-94.13272,239.33174
670000003932,32.180984,82.07055,24.061157,66.41056,-364.17453,-278.48135,-176.59286
670000003933,58.02685,57.851395,75.96726,82.467285,-408.78775,-124.34671,-248.3849
670000003934,75.81835,95.41607,36.943462,39.88819,372.71198,75.26815,-245.86487
670000003935,60.349937,48.14614,66.61965,40.418823,-203.93646,113.88031,221.29047
670000003936,62.330826,92.91287,99.703156,8.0708685,74.69132,-301.211,-127.26753
670000003937,71.45792,54.83369,44.08355,76.85832,-267.97385,-242.14539,-355.86954
670000003938,72.903824,78.596375,20.817034,60.525997,-166.4511,-159.98894,584.52856
670000003939,70.41136,13.523597,68.04722,6.991166,263.795,209.56566,85.58567
670000003940,76.36366,53.93425,8.772462,82.32902,47.700546,241.4067,-412.66296
670000003941,68.381584,53.639103,57.343483,78.707695,-330.93924,-141.32986,-238.26239
670000003942,81.35685,52.65066,56.785385,55.965557,-241.64871,-105.08526,271.03958
670000003943,45.02405,16.940182,73.38929,24.453941,238.24998,-38.42691,-134.7017
670000003944,69.99549,5.361739,73.912056,17.22728,280.03226,-14.302542,-385.70224
670000003945,69.84746,58.059982,18.417118,62.589756,24.254576,-103.813034,793.168
670000003946,62.643417,65.99387,24.976315,89.91295,-212.01204,21.720688,-559.68317
670000003947,79.209335,42.52657,94.96439,38.63891,-440.8701,-176.57324,221.07526
670000003948,71.76982,35.098312,50.222183,87.68728,529.3586,142.40865,67.70578
670000003949,65.11729,86.41955,55.890106,24.634285,-49.05877,-443.23553,-77.792175
670000003950,40.41162,0.24935983,12.627957,52.828564,-4.963375,-251.12827,548.9495
670000003951,72.14025,85.446205,71.123116,88.5539,2.5158799,94.97464,-287.14206
670000003952,75.16356,88.66604,62.87533,5.800868,62.721493,35.360394,-1.2320851
670000003953,65.78654,47.817726,47.345158,63.67213,256.83234,83.84257,377.1695
670000003954,42.348442,73.53075,51.885033,58.86982,-253.84776,133.11948,511.12817
670000003955,71.9571,92.19407,36.868824,39.979156,353.12338,51.135357,185.1941
670000003956,66.783516,33.22218,74.68634,56.033283,485.30798,254.64195,157.87843
670000003957,59.150528,32.556705,98.85165,60.336372,103.904564,-169.65723,-0.59181666
670000003958,43.189133,34.571415,95.945786,34.20952,371.1253,-166.99445,84.24584
670000003959,37.65201,42.52918,37.300304,70.311195,388.90265,-145.43532,-45.5783
670000003960,68.60949,50.447517,17.309572,86.385506,-200.79329,242.05725,-354.0236
670000003961,61.92804,55.458965,85.36214,73.237526,-96.509544,-119.80122,-179.409
670000003962,74.36074,0.29930538,75.581856,89.00431,214.9356,73.3468,-160.9847
670000003963,70.60896,5.087924,7.5675364,82.190575,47.47553,11.890264,-280.2124
670000003964,76.702415,20.392986,69.04797,29.810995,281.7937,-36.89587,51.146523
670000003965,55.28721,55.687088,19.026915,58.9303,-139.64095,-253.62311,469.8102
670000003966,70.82241,70.90767,52.537693,55.29726,-164.62122,-19.418612,514.118
670000003967,63.88414,84.12938,6.5113792,67.7954,8.767714,385.1041,-174.2199
670000003968,74.54664,3.2558994,28.485983,68.66515,86.08896,-131.1716,-17.603718
670000003969,71.57979,94.41342,22.880127,56.879547,-140.88591,-79.42303,533.14935
670000003970,43.471428,8.13316,80.095375,22.91198,51.79419,29.763342,-26.110773
670000003971,61.784138,35.13163,75.22803,8.786035,-168.5336,-40.146152,-93.47953
670000003972,70.74667,40.44847,25.809843,50.078552,129.74333,10.39951,1.552987
670000003973,68.90005,74.88081,78.0716,83.79799,-95.21345,88.56897,-313.95795
670000003974,70.30395,94.76237,78.79689,66.992874,87.33627,209.21687,46.787556
670000003975,72.35919,1.741974,6.9923944,67.9554,-518.86816,-530.2333,-358.1742
670000003976,72.59467,22.143501,88.75517,64.97853,188.98532,-7.1238403,-335.83197
670000003977,63.28443,59.19784,77.50083,34.13757,-472.28903,109.15362,201.35008
670000003978,57.156555,46.534924,3.6188123,34.99702,-499.30472,-161.78967,146.73878
670000003979,42.39526,32.085323,22.60161,25.14487,309.41428,-188.06775,-253.63498
670000003980,65.08218,6.7578,24.50967,68.13545,-13.164276,-174.15091,-65.43215
670000003981,70.73015,38.696236,21.550398,35.01083,163.4747,-117.617424,70.98736
670000003982,77.86946,39.479755,85.83199,38.79493,-70.303795,145.88466,-142.81422
670000003983,67.68342,98.52396,11.49628,60.430565,-99.88948,-339.1286,432.06863
670000003984,61.551414,34.724552,90.77851,55.382164,234.64438,-249.64925,5.4110236
670000003985,69.031555,69.701065,43.58551,86.972466,-165.59425,-174.88805,-107.684006
670000003986,47.70448,46.696266,38.15055,20.448498,-450.15775,-45.345898,-195.79657
670000003987,66.60794,62.58838,83.22951,70.96912,-84.430756,-125.12406,-321.61377
670000003988,70.86303,73.01348,52.19212,57.222942,-191.47125,24.786953,500.4168
670000003989,27.031506,68.976944,8.795485,66.05166,-85.85447,547.9269,240.00774
670000003990,76.326485,36.113792,7.0808544,26.247253,537.9257,66.51201,70.12117
670000003991,49.522186,38.2443,56.14983,97.783394,447.03818,131.52042,-276.88962
670000003992,25.7598,10.848858,87.76007,96.156494,566.0242,-117.00869,52.91769
670000003993,72.90382,91.59406,94.36719,52.962475,169.54619,66.080864,86.820206
670000003994,57.0519,16.325022,5.2810693,70.16534,16.193924,-204.59076,-293.774
670000003995,73.13792,58.49249,84.315384,74.13544,-154.15547,-93.10362,-314.40878
670000003996,61.484627,3.6810906,35.517998,14.537496,186.69046,-10.823518,-44.425903
670000003997,67.297844,95.83687,35.941513,11.324161,41.877655,46.62477,-17.802402
670000003998,50.178352,89.56489,19.796576,57.619247,157.0069,-207.95609,668.46606
670000003999,75.200745,76.42087,75.12708,61.97381,-283.1431,157.09975,25.462305
670000004000,74.405495,27.219618,77.74291,4.061296,-53.62955,-132.8062,-147.1241
670000004001,29.638264,77.16527,83.754654,95.52866,-55.624035,85.284706,-69.15975
670000004002,64.47627,40.176056,34.914474,10.55186,-397.3624,244.25989,-12.610406
670000004003,64.75857,17.791588,7.70543,57.98107,12.506386,-296.82877,321.1254
670000004004,66.982506,18.345469,87.05838,40.09295,324.27814,237.97595,141.29375
670000004005,71.36566,23.675848,90.06015,0.076827854,-105.776825,-219.2615,2.3900595
670000004006,74.7353,69.21312,99.47282,26.442204,-270.4537,-188.04921,100.37008
670000004007,64.865974,34.238266,57.351917,28.310825,-270.0662,-186.58493,131.04861
670000004008,51.03419,15.195232,32.02067,7.3963637,286.49323,-212.67549,-156.29697
670000004009,53.118355,79.88876,75.715996,81.38283,-138.60266,227.054,-246.41335
670000004010,69.83988,26.715168,92.85247,59.81064,31.480274,-139.9955,-55.27605
670000004011,75.96569,1.3112273,10.558113,52.659664,71.74948,-135.00325,495.9452
670000004012,66.711914,6.6585236,98.28517,12.140818,484.65613,-109.56609,-58.459312
670000004013,69.55621,29.157673,94.565,34.060448,435.80807,-259.7096,42.80131
670000004014,65.93663,86.40752,43.12404,84.88978,-237.41234,16.544268,-214.16167
670000004015,55.761604,83.45732,81.05562,32.569294,82.92919,123.150085,-31.53107
670000004016,66.291916,16.14777,34.274242,73.820045,192.54253,142.5744,102.81423
670000004017,66.19208,31.114468,10.400537,88.30613,407.97778,284.54404,-124.926186
670000004018,63.02417,42.646725,5.738011,20.871054,-300.75806,39.449474,168.5348
670000004019,70.36247,31.255602,52.519108,38.117626,-455.18594,242.42984,-457.82138
670000004020,69.08113,69.52943,9.944377,39.602154,-184.38838,-79.09766,439.16577
670000004021,64.73309,17.787056,86.21891,58.751217,408.43756,458.80222,328.21738
670000004022,72.26624,36.900356,37.995117,32.882263,-99.70668,134.8851,61.29313
670000004023,68.80916,46.39725,55.134468,14.358748,-348.1669,-55.589245,-91.94165
670000004024,66.52739,82.43206,17.84017,77.655304,-579.86707,-6.3296614,-454.54602
670000004025,69.241554,46.704296,55.16562,75.330956,-517.0194,69.38282,-536.34625
670000004026,60.34236,73.894875,19.911064,77.1204,-820.09296,-82.11792,-283.37674
670000004027,61.397186,50.36826,93.33527,97.01121,-84.06588,75.62887,-48.724335
670000004028,77.80543,80.35795,76.25617,81.861664,-201.32584,18.463545,-94.931435
670000004029,72.63874,81.74063,61.82645,77.8265,-231.36282,-45.26984,24.295143
670000004030,46.245495,21.287542,2.1199887,37.727814,323.95026,-101.61575,142.69624
670000004031,74.16313,32.292973,91.90302,30.849646,281.8625,84.97466,236.89122
670000004032,50.846912,8.978814,27.392828,8.231239,358.88635,-106.43645,-73.54342
670000004033,70.741165,20.002748,90.992455,37.24443,367.1278,150.00665,153.13832
670000004034,51.817734,76.97146,97.282425,32.770756,-43.350315,-160.0283,170.72658
670000004035,69.456375,16.514238,77.552925,13.181302,96.694496,-187.25313,-110.3499
670000004036,62.62758,53.212868,53.278652,13.878635,-296.24673,61.349,-29.95085
670000004037,74.80828,95.17361,21.910208,70.7568,-167.83359,-198.97859,-252.14606
670000004038,41.71982,96.21432,83.84822,19.158733,182.33374,111.375046,18.369385
670000004039,74.42409,20.859652,75.66134,76.378,424.7628,60.02453,-66.63119
670000004040,72.92861,42.890316,59.694942,12.674255,-409.17877,-45.51893,-23.070774
670000004041,66.71673,94.102745,1.2230445,69.78256,105.715546,430.75406,-269.55707
670000004042,61.409576,62.680706,77.09658,79.29998,-344.48822,73.2758,-454.88007
670000004043,73.05186,11.450982,78.07711,97.71703,438.80182,59.957867,-68.09338
670000004044,77.296616,96.6721,95.66463,9.472445,121.93634,-58.599545,-55.143253
670000004045,72.132675,74.44894,54.500984,76.81871,-207.60814,-120.48714,-122.28855
670000004046,75.54639,54.012352,41.4621,71.9165,-276.84415,-65.97595,-424.33337
670000004047,73.09041,56.064503,73.75611,18.864176,-308.59055,90.36835,65.08348
670000004048,76.89038,64.89835,19.20287,74.87923,-207.48087,17.979067,-928.07367
670000004049,68.38434,48.973476,77.96512,27.12513,-274.5553,259.79642,369.68326
670000004050,64.963745,54.482185,70.54646,59.524956,-358.96408,145.33235,42.67421
670000004051,65.02296,96.389496,8.00364,84.8574,75.16307,-275.22208,-393.02585
670000004052,73.62677,49.997536,47.28426,25.015268,-399.91357,58.780712,37.97701
670000004053,62.82863,91.25655,52.71198,70.333855,-85.135345,-210.97728,58.297745
670000004054,71.79874,23.383316,20.588211,26.42317,375.10526,-11.90521,28.671381
670000004055,55.178425,34.742588,68.46966,94.166306,122.70899,-158.79068,-175.27583
670000004056,76.053825,69.127556,54.222126,2.5614796,-260.66974,-2.8486948,-93.50339
670000004057,70.776276,71.40482,90.937645,11.660691,-216.93355,-123.589355,-86.914795
670000004058,32.4502,89.819176,43.475975,85.90356,-198.85223,-33.77084,-183.88924
